"","cntry","cname","essround","vote","clsprty","mmbprty","party_voted","lrgen","supportEU","supportEP","rejectdiffimmig","rejectsameimmig","rejectpoorimmig","immgcntrybetter","antirefugee","assimil","envnotimp","civliberties","libcustoms","religious","govnotint"
"85833","FI","ESS1-8e01",6,1,1,NA,"PS",0.5,0.3,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.5,0,0.2,0.4,0.7,0
"85840","FI","ESS1-8e01",6,1,2,NA,"PS",0.7,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.6,NA,0.9,0,0,0.2,0.7,0
"85862","FI","ESS1-8e01",6,1,1,NA,"PS",0.8,0.4,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.6,NA,0.7,0,0.6,0.2,0.6,0
"85897","FI","ESS1-8e01",6,1,2,NA,"PS",0.5,0.5,0.5,0.333333333333333,0,0.333333333333333,0.5,NA,0.7,0.2,0.4,0.4,0,0.25
"85898","FI","ESS1-8e01",6,1,1,NA,"PS",0.3,0,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,NA,0.5,0,0.4,0,0.5,0
"86019","FI","ESS1-8e01",6,1,2,NA,"PS",0.5,0.2,0.8,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,0.7,0,0.2,0,0.9,0.25
"86020","FI","ESS1-8e01",6,1,2,NA,"PS",0.5,1,0.7,0.666666666666667,0.666666666666667,1,0.4,NA,0.9,0,0.4,0.2,1,0.75
"86060","FI","ESS1-8e01",6,1,2,NA,"PS",0.8,0,0.3,0.333333333333333,0.333333333333333,0.333333333333333,0.7,NA,0.7,0.4,0.2,0.2,0.7,0.75
"86088","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.4,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0.5,0.7,0.2,0.4,0.4,0.2,0.25
"86102","FI","ESS1-8e01",7,1,2,NA,"PS",0.3,0.8,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.7,0,0.6,0.2,0.4,0
"86112","FI","ESS1-8e01",7,1,2,NA,"PS",0.8,0.5,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.2,0.5,0.5,0,0,0.2,0.9,0
"86115","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.3,0.3,1,0.666666666666667,1,0.2,0.75,0.6,0.2,0.6,0.2,0.6,0.25
"86123","FI","ESS1-8e01",7,1,2,NA,"PS",0.9,0,0.7,0.666666666666667,0.333333333333333,0.666666666666667,0,0.75,0.1,0.4,0.4,0.2,0.9,0.25
"86139","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.6,0.5,1,0.666666666666667,1,0,0,0.2,0,0.2,0,0,0
"86145","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0.1,0.4,1,0.666666666666667,1,0.2,0.75,0.7,0.4,0,0,0.9,0
"86149","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.3,0.2,0.666666666666667,0.333333333333333,1,0.5,1,0.7,0.2,0.2,0.8,0.2,0.25
"86170","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.3,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.6,0.2,0.2,0.8,0,0
"86211","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.7,0.75,0.4,0,0,0.2,0.7,0.75
"86215","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.1,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.25,0.6,0.6,0.2,0.8,0.1,0
"86222","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.3,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.5,0.3,0.4,0,0.8,0.1,0.25
"86225","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.6,0.25,0.8,0,0,0.2,0.5,0
"86230","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.4,0.3,0.333333333333333,0.333333333333333,0.333333333333333,0.6,0.25,0.8,0,0.4,0.4,0.3,0.5
"86251","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0.3,0.4,0.666666666666667,0.333333333333333,0.666666666666667,0.7,1,0.8,0,0,0,0.1,0.75
"86263","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.4,0.5,1,0.666666666666667,0.333333333333333,0.1,1,0.2,0.2,0.8,0.2,0.4,0.25
"86267","FI","ESS1-8e01",7,1,2,NA,"PS",NA,0,0.2,1,0.666666666666667,0.666666666666667,0.5,0.25,0.7,0,0,0.2,0.3,0
"86275","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.5,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.75,0.5,0.4,1,0.8,0.2,0.75
"86295","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0.1,0.1,0.333333333333333,0.333333333333333,0.666666666666667,0,0.75,0.3,0.2,0.4,0.4,0.7,0.75
"86301","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.2,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.5,0.6,0.4,0.2,0.6,0.6,0
"86307","FI","ESS1-8e01",7,1,2,NA,"PS",0.3,0.7,0.7,0.666666666666667,0.666666666666667,0.333333333333333,0.7,0.25,0.8,0.2,0.2,0.2,0.3,0
"86317","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.3,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.8,0,0.8,0,0,0,0.8,0.25
"86335","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.3,0.5,1,0.666666666666667,1,0.2,0.75,0.5,0.8,0.6,1,0.1,0.5
"86342","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.7,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.6,0,0.7,0,0,0.4,0.4,0
"86353","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.2,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.2,1,0.5,0.8,0.2,0.2,0.2,0.25
"86354","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.1,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.8,0,0.2,0.4,0.7,0
"86359","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0,0,0.666666666666667,1,1,0,0.75,0.4,0,0,0,0.5,0
"86365","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.1,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.6,0.4,0.6,0.6,0,0
"86380","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.1,0.2,1,0.666666666666667,1,0.4,0.75,0.7,0.2,0.4,0.4,0.2,0.25
"86414","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0.3,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.7,0,0.8,0,0,0.4,0.2,0.25
"86419","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.2,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.7,0,0.4,0.6,0.1,0.25
"86421","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.4,0.5,0.666666666666667,0.666666666666667,1,0.3,0.75,0.3,0,0,0.2,0.5,0.25
"86424","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0.5,0.4,0.666666666666667,0.333333333333333,0.666666666666667,0.4,0.75,0.6,0,0.4,0.4,0.1,0.25
"86437","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0,0.7,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.25,0.6,0.2,0.2,0.2,1,0
"86439","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0,0,1,1,1,0,1,0,0.2,1,0,0.5,0
"86443","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.1,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.2,0.75,0.3,0.2,0.2,0.2,0.8,0.25
"86444","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.2,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.25,0.8,0,0.4,0.2,0.3,0.5
"86447","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0.6,0.5,0,0,0,0.8,0.25,0.8,0.2,0.8,0.6,0.7,0.25
"86449","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.5,0.2,0.2,0.2,0.6,0
"86452","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0.4,0.8,0.333333333333333,0,0.333333333333333,0.5,0.25,0.5,0.4,0.2,0.6,0.1,0
"86473","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.1,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.8,0.25,0.8,0,0,0.2,0.6,0.75
"86478","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.3,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0.5,0.8,0.6,0.4,0.8,0,0.25
"86480","FI","ESS1-8e01",7,1,8,NA,"PS",NA,0.2,0.2,0.666666666666667,0.666666666666667,1,0.3,0.25,0.5,0,0.2,0.6,0.4,0.5
"86511","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.4,0.8,0,0,0,0.5,0.75,0.6,0.2,0.4,0.8,0,0.5
"86517","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0,0,0.666666666666667,0.333333333333333,1,0.2,0.75,0.4,0.2,0,0,0.8,0
"86529","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.2,0.2,0,0,0.666666666666667,0.5,0.75,0.5,0.2,0.8,0.6,0.7,0.5
"86545","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0.2,0.3,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.25,0.7,0,0.4,0.2,0.4,0.25
"86546","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.2,0.6,1,0.666666666666667,0.666666666666667,0.2,0.5,0.5,0.2,0,0.2,0.7,0
"86556","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.8,0.5,1,0.333333333333333,1,0.5,0.5,0.7,0.2,0,0.2,0.8,0
"86559","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.3,0.4,0.333333333333333,0.333333333333333,0.333333333333333,0.7,0.25,0.7,0,0.2,0.4,0.3,0
"86573","FI","ESS1-8e01",7,1,1,NA,"PS",0.3,0,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.2,1,0.5,0,0.4,0,0.7,0
"86577","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.4,0.2,0.666666666666667,0.333333333333333,1,0.1,0.5,0.2,0,0.2,0.4,0.3,0
"86610","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0,0.3,0.666666666666667,0.333333333333333,0.666666666666667,0.3,0.25,0.9,0,0,0,0.6,0
"86615","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.5,0.7,0.333333333333333,0.333333333333333,0.333333333333333,0.8,0.25,0.8,0.2,0,0.4,0.7,0.5
"86624","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.2,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.2,0.25,0.6,0.2,0.4,0.8,0.6,0.25
"86639","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0.6,0.2,0.333333333333333,0.666666666666667,1,0.4,1,0.2,0.4,0.6,0.2,0.4,0.75
"86659","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.1,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.3,0.25,0.3,0,0,0.4,0.1,0.25
"86662","FI","ESS1-8e01",7,1,1,NA,"PS",0.3,0.2,0.1,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.25,0.9,0,0.2,0.2,0,0
"86677","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0.5,0.4,0.333333333333333,0.333333333333333,0.666666666666667,0.6,0.25,0.7,0,0,0.2,0.8,0
"86678","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0.5,0.5,0.666666666666667,0,0.666666666666667,0.1,0.75,0.6,0.2,0.4,0.6,0.6,0.25
"86680","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0,0,0.666666666666667,0,0.666666666666667,0.4,0.5,0.8,0.6,0.8,0.2,0,0
"86685","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.7,0.2,0.4,0.2,0.5,0
"86694","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.5,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.5,0.5,0.6,0.6,0.4,0.1,0.75
"86698","FI","ESS1-8e01",7,1,2,NA,"PS",0.8,0.3,NA,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.75,0.7,0.2,0.4,0.8,0.2,0.5
"86705","FI","ESS1-8e01",7,1,1,NA,"PS",1,0.3,0.3,0.666666666666667,0.666666666666667,1,0.3,0.75,NA,0.4,0,0.8,0.3,0
"86716","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.3,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.8,0.25,0.9,0,0.2,0.4,0.5,0
"86731","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.1,0.3,0.666666666666667,0.666666666666667,1,0,1,0.4,0.2,0.2,0.2,0.3,0.5
"86751","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.2,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.2,0.75,0.5,0.6,0,0.4,0.3,1
"86762","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.4,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.75,0.6,0.2,0.2,0.2,0.6,0
"86780","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.8,0.2,0.666666666666667,0.333333333333333,1,0.3,0.75,0.4,0.2,0.2,0.2,0.7,0
"86787","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0.1,0.4,0,0,0,0.5,0.75,0.8,0,0.4,0,0.7,0.25
"86795","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.3,0.2,0.666666666666667,0.666666666666667,1,0.5,0.5,0.6,0,0,0.4,0.5,0.25
"86804","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.2,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.75,0.9,0,0.4,0,0.6,0
"86805","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.7,0.7,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0.25,0.7,0.2,0.8,0.2,0.1,0.25
"86830","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.3,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.5,0.5,0.2,0.8,0.8,0.6,0
"86832","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0,0.666666666666667,0.666666666666667,0.666666666666667,0.6,0.25,0.8,0.2,0.2,0.2,0.5,0.25
"86856","FI","ESS1-8e01",7,1,1,NA,"PS",1,0.1,0.1,1,0.333333333333333,1,0.3,0.75,0.5,0.4,0.4,0.2,0.5,0.75
"86887","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.1,0.4,0.666666666666667,0.666666666666667,1,0.5,0.75,0.9,0,0,0,0.6,0.5
"86889","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.1,0.2,0.333333333333333,0,0.666666666666667,0.5,0.75,0.7,0,0.4,0,0.8,0
"86897","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.2,0.7,0.333333333333333,0.333333333333333,0.333333333333333,0.3,1,0.5,0,0.2,0.6,0.5,0
"86906","FI","ESS1-8e01",7,1,1,NA,"PS",0.2,0.4,0,1,0.333333333333333,1,0.2,0,0.9,0,0,0.2,1,0.25
"86915","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.5,0.7,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.5,0.7,0.2,0.8,0.2,0.5,0.25
"86918","FI","ESS1-8e01",7,1,2,NA,"PS",0.3,0.3,0.3,0.666666666666667,0.333333333333333,0.666666666666667,0.7,0.75,0.7,0.4,0.4,0.6,0.4,1
"86923","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.7,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.25,0.6,0.2,0.2,0.2,0.4,0.25
"86938","FI","ESS1-8e01",7,1,1,NA,"PS",0.1,0.2,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.25,0.6,0.2,0,0.2,0.5,0
"86967","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0.3,0,0.2,0,0,0.2,0.9,0.25
"86980","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.2,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.75,0.4,0,0,0.2,0.1,0.25
"86985","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0.5,0.5,0.666666666666667,0.333333333333333,0.666666666666667,NA,0.75,0.5,0.4,0,0.6,0.8,0
"87030","FI","ESS1-8e01",7,1,2,NA,"PS",0.8,0.7,0.5,0.666666666666667,0.666666666666667,1,0.5,0.75,0.8,0,0,0.2,0.6,0
"87041","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.7,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.25,0.7,0.4,0.2,0.6,0.3,0
"87042","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.25,0.3,0,0.4,0,0.8,0
"87065","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.1,0,1,0.666666666666667,1,0,1,0,0.6,0.2,0.8,0.1,0.25
"87068","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0.5,0,0.666666666666667,0.666666666666667,1,0,1,0.7,0.2,0,0.6,0.2,0
"87074","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0.4,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.5,0.6,0.2,0.2,0.2,0.4,0
"87093","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0.2,0.333333333333333,0.333333333333333,0.666666666666667,0.8,0.25,0.9,0.4,0.2,0.2,0.2,0
"87103","FI","ESS1-8e01",7,1,1,NA,"PS",0.3,0.5,0.1,0.666666666666667,0.666666666666667,0.333333333333333,0.3,0.5,0.6,0,0.2,0,0.4,0.25
"87107","FI","ESS1-8e01",7,1,2,NA,"PS",NA,0,0,1,1,1,0,1,0,0.4,0,0.2,0.5,0
"87109","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.4,0.3,0.666666666666667,0.666666666666667,1,0.4,0.25,0.7,0,0,0.8,0.4,0.25
"87113","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.3,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.25,0.5,0.2,0.2,0.8,0.5,0
"87126","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0,0.1,0.666666666666667,0.333333333333333,0,0.5,0.25,0.8,0,0.6,0.2,0.5,0.25
"87145","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0,0.2,1,1,1,0,0.75,0,0.2,0.6,0.2,0.3,0.25
"87149","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.2,0.1,0.666666666666667,0.666666666666667,1,0.4,0.75,0.7,0.2,0.2,0.4,0.2,0
"87164","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.7,0.6,0,0.6,0.1,0.25
"87170","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0.1,0.2,1,0.666666666666667,0.666666666666667,0.1,1,0.7,0,0.8,1,0,0.25
"87188","FI","ESS1-8e01",7,1,2,NA,"PS",0.9,0.2,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.75,0.8,0,0.2,0,0.3,0.25
"87197","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.3,0.25,0.8,0.4,0,0.6,0.5,0.25
"87210","FI","ESS1-8e01",7,1,1,NA,"PS",0.9,0.1,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.4,1,0.2,0.4,0.2,0.2,0,0
"87212","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.1,0,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.75,0.6,0.4,0.4,0.4,0.5,0.25
"87225","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.6,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.8,0.4,0.2,0.2,0.1,0
"87233","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0.9,0.333333333333333,0.333333333333333,0.666666666666667,0.8,0,0.5,0,0,0,0.6,0
"87262","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0,0.5,0.666666666666667,0,1,0.4,1,0.5,0.2,1,0.2,0.5,0.25
"87264","FI","ESS1-8e01",7,1,1,NA,"PS",0.8,0.4,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.8,0.2,0,0.6,0.6,0.5
"87273","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.4,0.4,0.2,0.4,0.25
"87288","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0.4,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.25,0.6,0.2,0.8,0.4,0.6,0
"87290","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.1,0,0.666666666666667,0.333333333333333,1,0,0.75,0.2,0.6,0,0.4,0.3,0
"87291","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.4,0.75,0.6,0.6,0,0.4,0.5,0.75
"87294","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.2,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.7,0.2,0.2,0.6,0.7,0.25
"87301","FI","ESS1-8e01",7,1,2,NA,"PS",0.6,0.4,0.3,1,0.666666666666667,1,0.3,0.5,0.7,0,0.4,0.2,0.2,0.25
"87310","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0.5,0.2,0.666666666666667,0.333333333333333,0.666666666666667,0.6,0.25,0.9,0,0,0.4,0.7,0
"87314","FI","ESS1-8e01",7,1,2,NA,"PS",0.7,0.5,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.7,0,0.7,0,0.4,0,0.5,0.5
"87321","FI","ESS1-8e01",7,1,2,NA,"PS",0.8,0.7,0.8,0.666666666666667,0.333333333333333,0.666666666666667,0.8,0.5,0.8,0,0,0.4,0.5,0
"87329","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.2,0.1,1,0.333333333333333,0.666666666666667,0.5,1,0.5,0.4,0.2,0.2,0.5,0
"87334","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.5,0.7,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.8,0,0.2,0.4,0,0.25
"87343","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.6,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0.5,0.8,0.2,0,0.6,0.6,0
"87359","FI","ESS1-8e01",7,1,2,NA,"PS",0.8,0.4,0.6,0.666666666666667,0.333333333333333,1,0.4,0.75,0.3,0.6,0.6,0.4,0.4,0
"87363","FI","ESS1-8e01",7,1,2,NA,"PS",NA,0.9,0.6,0.666666666666667,0.333333333333333,1,0.8,0.25,0.8,0.2,0.2,0.2,0.7,0.75
"87377","FI","ESS1-8e01",7,1,2,NA,"PS",0.3,0.4,0.2,0.666666666666667,0.666666666666667,1,0.5,0.25,0.4,0,0,0,0.4,0
"87379","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.2,0.4,0.333333333333333,0.333333333333333,0.333333333333333,0.9,0.5,0.9,0.2,0.2,0.2,0.8,0
"87405","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.4,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.6,0.5,0.9,0.2,0,0.4,0.7,0
"87410","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.3,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0,0.8,0.2,0.6,0.2,0,0
"87423","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.3,0.3,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.25,0.5,0.2,0.4,0.4,0.5,0.25
"87432","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.3,0.1,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.25,0.5,0.2,0.6,0.2,0.8,0.25
"87447","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0,0,1,0.333333333333333,1,0,1,0.1,0.8,0.8,0.6,0,0
"87459","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.2,0,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.75,0.7,0.2,0.2,1,0,0.25
"87461","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.3,0.2,0.666666666666667,0.333333333333333,0.666666666666667,0.5,1,0.7,0.6,0.2,1,0.1,0
"87463","FI","ESS1-8e01",7,1,2,NA,"PS",0.4,0.1,0.3,1,0.666666666666667,1,0.5,0.25,0.6,0.4,0.2,0.6,0.2,0
"87471","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.3,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.6,0.25,0.6,0.4,0.2,0.2,0.9,0.25
"87485","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.1,0.3,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.7,0.2,0.4,0.4,0.3,0
"87495","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.2,0.1,0.666666666666667,0.333333333333333,1,0.5,0.75,0.5,0.2,0,0.4,0.5,0.25
"87500","FI","ESS1-8e01",7,1,1,NA,"PS",0.7,0.5,0.3,0.333333333333333,0,0.333333333333333,0.8,0.25,0.9,0,0.6,0,0.8,0.25
"87513","FI","ESS1-8e01",7,1,1,NA,"PS",0.4,0,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.6,0,0.4,1,0.3,0
"87514","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.6,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.3,0.75,0.4,0.2,0,0,0.5,0.25
"87516","FI","ESS1-8e01",7,1,1,NA,"PS",0.5,0.4,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0,0.7,0,0.2,0.2,0.8,0.25
"87525","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0,0,0.666666666666667,0,1,0.3,0.25,0,0,0,0.4,0,0
"87526","FI","ESS1-8e01",7,1,2,NA,"PS",0.5,0.5,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0.25,0.8,0.2,0.2,0.8,0,0.25
"87537","FI","ESS1-8e01",7,1,2,NA,"PS",0.8,0.3,0.6,0.333333333333333,0.333333333333333,0.666666666666667,0.7,0.25,0.7,0.2,0,0.4,0.3,0
"87556","FI","ESS1-8e01",7,1,1,NA,"PS",0.6,0.2,0.3,1,0.666666666666667,1,0.2,0.5,0.4,0.2,0.2,0.4,0.4,0
